age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
37,4,-1.0,82.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
50,3,-1.0,14.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
19,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
49,13,-1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
58,2,-1.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
31,6,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23,1,-1.0,0.0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
23,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
31,17,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
33,0,-1.0,83.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
57,6,-23.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
31,0,-3.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
57,19,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
57,12,0.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
29,6,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
30,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
45,11,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
42,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48,7,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
29,12,0.0,12.0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
25,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
34,3,-1.0,10.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
27,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
39,4,0.0,40.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
27,4,-1.0,50.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,7,-1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,15,-1.0,4.0,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
20,1,-1.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
26,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
34,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
27,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
29,4,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
27,7,-1.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
29,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
23,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
48,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
34,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
46,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
41,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26,3,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
37,11,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32,7,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
44,0,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
60,3,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
49,0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
30,10,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
52,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
34,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
55,5,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
33,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
27,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
20,0,-1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
33,0,-1.0,53.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26,0,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
29,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
32,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
37,4,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
31,15,0.0,104.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,6,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
31,6,0.0,41.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,2,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
37,1,-11.0,8.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
34,5,-1.0,6.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
20,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
24,8,-1.0,35.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
29,8,-1.0,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
45,1,-4.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
34,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
70,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23,4,-1.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
27,5,-12.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
44,6,-1.0,118.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
26,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
23,2,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
27,3,-1.0,7.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
46,1,-1.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
27,1,0.0,26.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
45,7,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
42,1,-12.0,7.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24,3,-1.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
20,2,-1.0,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
49,3,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
29,0,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
52,1,-8.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
37,4,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
26,1,-1.0,7.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
53,15,-1.0,80.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
47,1,-27.0,17.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
38,0,-1.0,749.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
25,1,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21,1,-1.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
48,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
24,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
22,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
38,2,0.0,28.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
23,0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
54,2,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
24,1,0.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
44,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
64,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
38,5,-18.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
45,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
49,1,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
33,0,-1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
44,2,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,3,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
50,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
33,2,-22.0,21.0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0
54,0,-1.0,29.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
28,3,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
42,17,-1.0,51.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
34,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38,2,-1.0,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
21,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
33,5,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
32,9,-1.0,23.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
45,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
30,1,-1.0,33.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
29,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
51,0,-1.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
28,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28,16,-1.0,29.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
30,0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
32,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
27,5,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
21,1,-1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
21,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
34,0,-1.0,62.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
24,7,-1.0,199.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
32,0,-1.0,19.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,5,-1.0,41.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
56,3,-28.0,14.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
44,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
31,1,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
25,6,-1.0,24.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
20,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
35,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
33,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
40,2,-7.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
27,9,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
38,9,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20,0,-1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
30,9,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
36,9,0.0,19.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
23,2,-1.0,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
39,21,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,3,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
58,2,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
23,2,-1.0,35.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
23,3,-1.0,26.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
68,5,-4.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
26,2,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
51,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
25,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
40,5,0.0,55.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51,14,-11.0,7.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27,2,-1.0,15.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
49,11,-1.0,32.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
36,0,-1.0,2.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
20,0,-4.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21,2,0.0,86.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
31,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
57,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
61,8,0.0,30.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
35,3,-23.0,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
54,3,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
39,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24,1,-1.0,33.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
29,0,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
48,8,-1.0,11.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
30,6,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,10,-1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
37,12,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
26,4,0.0,45.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,7,0.0,8.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,1,-1.0,29.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
60,2,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
22,1,-1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28,3,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
33,13,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,2,-1.0,125.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
55,0,-1.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
21,6,-19.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,2,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
22,0,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
29,6,-2.0,67.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
24,2,0.0,49.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
50,12,-22.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
24,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
47,1,-1.0,49.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
54,6,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
42,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
35,5,-20.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
53,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
31,2,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
31,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23,4,-1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
47,9,-1.0,64.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
24,9,-1.0,3.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
22,2,-1.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
45,1,-22.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
30,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
30,5,-1.0,5.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
43,22,-1.0,26.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
50,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
24,2,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
42,3,-3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
29,1,-1.0,13.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
31,0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
25,5,-1.0,54.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
36,4,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,1,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
28,5,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
31,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
23,0,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
29,4,-1.0,7.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
51,11,-1.0,79.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
34,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,12,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
39,13,-1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
36,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
59,15,-1.0,14.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
23,3,-1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
31,15,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
53,0,0.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
34,12,0.0,34.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
63,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
21,0,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
21,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
47,28,-1.0,33.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
34,7,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
58,4,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
40,4,0.0,5.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
36,16,-8.0,8.0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
34,5,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
56,13,-13.0,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
52,0,-6.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
56,0,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
37,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
50,0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
25,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
43,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
30,1,-1.0,35.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
29,0,-1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
24,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
29,7,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
24,0,-2.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
74,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
27,8,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
37,1,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
29,5,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
35,5,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
29,1,-1.0,99.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
36,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26,2,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
39,11,-1.0,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
22,3,-1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51,1,-2.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
35,0,-1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
23,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
29,6,0.0,0.0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
24,1,-1.0,6.0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
23,2,-1.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
33,5,-1.0,186.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
21,1,-1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
59,3,-3.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
26,4,0.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
38,2,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
28,2,-1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
23,2,-1.0,58.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
21,1,-1.0,1.0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
52,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
56,12,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
40,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
48,8,-26.0,23.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
26,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
66,1,-14.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
54,6,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
31,4,-1.0,26.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
34,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
25,9,-1.0,84.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
